"time" "0.150" "0.20" "0.250" "0.30" "0.350" "0.40" "0.450" "0.50" "0.550" "0.60" "0.650" "0.70" "0.750" "0.80" "0.850" "0.90"
1.8 -1.67003430818254e-09 -3.17784359580589e-09 -5.82283421566634e-10 -7.77435302734349e-10 1.64562024568256e-09 1.0408501876028e-09 1.03840075041121e-09 2.80279862253037e-10 7.38846628289218e-10 2.43337530838952e-10 1.78286903783012e-10 3.11198987459005e-10 -1.15766023334699e-09 -2.54982396176512e-10 -1.30141408819859e-09 1.00467079564112e-09
1.85 1.36164615028786e-09 3.55770713404605e-10 -8.23211669921835e-10 8.3879169664885e-10 -6.95399234169407e-10 -1.40457153320312e-09 2.9553865131581e-10 -1.40621787623396e-09 -1.20865671258178e-09 -6.40066046464057e-10 -2.23260176808974e-10 -1.13437050267301e-09 2.07599840666011e-10 -3.7544652035352e-10 -1.26125938013959e-09 -7.42059004933884e-10
1.9 -7.86630730879941e-10 9.47651110197065e-11 -2.50167846679683e-09 -7.97512656763949e-10 -8.45979389391447e-10 1.05245489823189e-10 -5.87864925986888e-10 1.7989309210504e-10 -1.48973966899679e-09 -9.4122635690806e-10 -1.548365542763e-09 8.93442254317006e-10 -1.93947239925975e-10 3.27260870682495e-10 1.00748162520542e-09 -8.02291067022891e-10
1.95 -1.04000693873342e-10 2.35306589227007e-10 -2.00813695004115e-10 -1.22716803299755e-09 3.00437525699013e-10 -7.11902819181742e-10 9.38013980263116e-10 -9.2436137952296e-10 5.78227796052228e-10 6.26413445719574e-11 8.40839586760024e-10 -6.92668714021013e-10 5.28837505140018e-10 -1.60016511615951e-09 -6.79016113281585e-10 5.42891652960132e-10
2 -1.84310109991744e-10 7.37240439967106e-10 -5.05989476254134e-10 1.59169247275904e-09 -6.37174907483547e-10 6.53357254831419e-10 -6.4809698807569e-10 -9.84593441611967e-10 -1.48973966899679e-09 -1.30261872944104e-09 5.78227796050242e-11 2.50966925369998e-10 1.27290424548032e-10 1.4656468441648e-10 -5.987066971626e-10 -2.48878880550987e-09
2.05 -3.24851588199041e-10 -2.06395199424294e-10 3.35251657586346e-10 -2.5542409796464e-10 4.54551295230332e-11 -2.40084999486022e-10 5.46104029605102e-11 -2.81886050575966e-10 2.77067485608225e-10 -2.58596319901044e-10 -1.56844289679298e-09 1.70657509251992e-10 -1.63951673005799e-09 -7.36838892886503e-10 -1.77082262541589e-10 -3.20434570312873e-10
2.1 -2.04387464021338e-10 1.44556949013057e-11 -4.41741943359334e-10 8.22729813425161e-10 5.31327097039473e-10 -1.12348857678865e-09 -4.0716873972039e-10 -1.22552168996696e-09 -9.07496402137781e-10 1.22873406660938e-10 -7.25194027548996e-10 -2.11816085012299e-09 5.48914859169016e-10 -1.11830861944952e-09 -2.97546386718598e-10 -1.04321931537789e-09
2.15 -2.8469688013984e-10 3.95925421463807e-10 7.22744590357725e-10 2.56588584498313e-11 1.29780016447363e-10 5.32893130653779e-10 6.36853669819113e-10 -8.64129317433966e-10 -1.64634303042763e-10 -1.34277343750005e-09 -4.45958187705599e-09 5.32049881785002e-10 -3.34488718132987e-10 8.69349429481493e-10 -1.16087260999158e-09 -2.34824732730289e-09
2.2 8.39634945518059e-10 -2.27436266447369e-09 -8.53327700966234e-10 -1.23921444541525e-09 1.00916812294408e-09 -4.72982306229441e-10 6.56931023848714e-10 -2.81886050575966e-10 -4.65794613486766e-10 -1.98364257812063e-10 -9.86199629933996e-10 -9.1351960834701e-10 -1.41866583573199e-09 -7.36838892886503e-10 1.44155401932417e-10 -2.2004780016489e-10
2.25 3.37701094777958e-10 1.05847810444081e-09 1.86679237767276e-10 2.94695402446551e-10 3.86770148026313e-10 -1.22387534693668e-09 -2.66627261513186e-10 -1.52668200041097e-09 -6.66568153782785e-10 -5.7983398437505e-10 7.2037546258201e-10 -3.31276341488003e-10 -2.94334010073984e-10 -1.49977834601153e-09 -1.6427291067026e-09 -9.22755191200879e-10
